"var","hr","pval","hr_ci95"
"PDL1.cathigh",0.9,"8.46e-01","0.5 to 1.7"
"MYOCD_mut",1.4,"3.01e-01","0.7 to 2.5"
"age.cat>=65",1.3,"2.29e-01","0.8 to 2.1"
"gendermale",1,"9.83e-01","0.6 to 1.6"
"tnm_stageII",1.3,"4.82e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.66e-02","1.1 to 5.2"
"tnm_stageIV",3.6,"8.53e-03","1.4 to 9.2"
"TMB.cathigh",0.7,"8.11e-02","0.4 to 1.1"
"PDL1.catmed",0.7,"2.85e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.04e-01","0.5 to 1.8"
"NCOR1_cna",1.2,"3.38e-01","0.8 to 1.6"
"age.cat>=65",1.3,"1.89e-01","0.9 to 2.1"
"gendermale",1,"9.33e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.28e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.91e-02","1.1 to 5.2"
"tnm_stageIV",3.8,"6.22e-03","1.5 to 9.8"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.60e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.38e-01","0.5 to 1.7"
"NCOR1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.4,"1.61e-01","0.9 to 2.1"
"gendermale",1,"9.05e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.56e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"2.57e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.83e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.21e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"2.96e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.33e-01","0.5 to 1.8"
"NF1_cna",1.1,"6.07e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.15e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.81e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.43e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.87e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.84e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.93e-01","0.5 to 1.8"
"NF1_mut",1,"8.95e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.86e-01","0.9 to 2.1"
"gendermale",1,"9.49e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.02e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.67e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.10e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.08e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.92e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.48e-01","0.5 to 1.7"
"ALPK2_cna",1.4,"5.43e-02","1 to 2"
"age.cat>=65",1.4,"1.19e-01","0.9 to 2.3"
"gendermale",1,"9.33e-01","0.6 to 1.5"
"tnm_stageII",1.4,"3.76e-01","0.6 to 3.3"
"tnm_stageIII",2.8,"1.15e-02","1.3 to 6.2"
"tnm_stageIV",4.8,"1.94e-03","1.8 to 13.1"
"TMB.cathigh",0.7,"1.00e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"1.77e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.05e-01","0.5 to 1.6"
"ALPK2_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.78e-01","0.9 to 2.1"
"gendermale",1,"8.68e-01","0.6 to 1.5"
"tnm_stageII",1.2,"6.92e-01","0.5 to 2.7"
"tnm_stageIII",2.2,"5.39e-02","1 to 4.7"
"tnm_stageIV",3.3,"1.28e-02","1.3 to 8.6"
"TMB.cathigh",0.7,"1.37e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.83e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.72e-01","0.5 to 1.7"
"LPAR2_cna",0.9,"7.81e-01","0.6 to 1.4"
"age.cat>=65",1.4,"1.79e-01","0.9 to 2.1"
"gendermale",1,"9.63e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.89e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.47e-02","1.1 to 5.3"
"tnm_stageIV",3.6,"8.54e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.15e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.06e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.68e-01","0.5 to 1.7"
"TGFB1_cna",1.1,"6.57e-01","0.8 to 1.5"
"age.cat>=65",1.4,"1.69e-01","0.9 to 2.1"
"gendermale",1,"9.62e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.89e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.53e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.82e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.20e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"2.91e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.01e-01","0.5 to 1.7"
"TGFB1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"1.99e-01","0.9 to 2.1"
"gendermale",1,"9.02e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.83e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.60e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.20e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.23e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.09e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.51e-01","0.5 to 1.7"
"CIC_cna",1,"8.59e-01","0.7 to 1.4"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.61e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.96e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.58e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.03e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.10e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.95e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.41e-01","0.5 to 1.7"
"CIC_mut",0.9,"6.10e-01","0.5 to 1.5"
"age.cat>=65",1.3,"1.88e-01","0.9 to 2.1"
"gendermale",1,"9.06e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.64e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.37e-02","1.1 to 5.4"
"tnm_stageIV",3.7,"6.82e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.53e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.02e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.96e-01","0.5 to 1.8"
"CSNK2A1_cna",1.3,"1.39e-01","0.9 to 1.8"
"age.cat>=65",1.3,"2.53e-01","0.8 to 2"
"gendermale",0.9,"7.30e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.85e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.54e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.71e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.55e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.17e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.14e-01","0.5 to 1.8"
"CSNK2A1_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.4,"1.83e-01","0.9 to 2.1"
"gendermale",1,"9.44e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.99e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.57e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.01e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.09e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.91e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.59e-01","0.5 to 1.7"
"ASXL1_cna",1.3,"3.05e-01","0.8 to 1.9"
"age.cat>=65",1.3,"1.97e-01","0.9 to 2.1"
"gendermale",0.9,"8.07e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.30e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.15e-02","1.1 to 5.5"
"tnm_stageIV",4,"4.89e-03","1.5 to 10.5"
"TMB.cathigh",0.7,"1.20e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.42e-01","0.5 to 1.3"
"PDL1.cathigh",1,"9.71e-01","0.5 to 1.8"
"ASXL1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"1.86e-01","0.9 to 2.1"
"gendermale",1,"9.49e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.00e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.58e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.65e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.13e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.97e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.58e-01","0.5 to 1.7"
"IFNGR2_cna",1.3,"1.35e-01","0.9 to 1.8"
"age.cat>=65",1.4,"1.68e-01","0.9 to 2.1"
"gendermale",0.9,"8.00e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.60e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.38e-02","1.1 to 5.3"
"tnm_stageIV",4.1,"4.12e-03","1.6 to 10.6"
"TMB.cathigh",0.7,"1.11e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"4.08e-01","0.5 to 1.4"
"PDL1.cathigh",1,"9.40e-01","0.5 to 1.8"
"EP300_cna",1,"9.05e-01","0.7 to 1.4"
"age.cat>=65",1.4,"1.84e-01","0.9 to 2.1"
"gendermale",1,"9.47e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.08e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.74e-02","1.1 to 5.3"
"tnm_stageIV",3.6,"9.27e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.09e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.98e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.53e-01","0.5 to 1.7"
"EP300_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"1.98e-01","0.9 to 2.1"
"gendermale",1,"9.05e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.84e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.61e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.17e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.22e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.08e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.52e-01","0.5 to 1.7"
"DDX3X_cna",0.8,"3.46e-01","0.5 to 1.2"
"age.cat>=65",1.3,"2.32e-01","0.8 to 2.1"
"gendermale",1,"8.36e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.78e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.16e-02","1.1 to 5.1"
"tnm_stageIV",3.8,"5.79e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"1.24e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.74e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.86e-01","0.5 to 1.7"
"DDX3X_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.76e-01","0.9 to 2.1"
"gendermale",1,"8.97e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.89e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.35e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.83e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.30e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.19e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.62e-01","0.5 to 1.7"
"SSX5_cna",0.8,"3.18e-01","0.6 to 1.2"
"age.cat>=65",1.3,"1.98e-01","0.9 to 2.1"
"gendermale",0.9,"8.08e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.62e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.25e-02","1.1 to 5.1"
"tnm_stageIV",3.8,"5.67e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"1.03e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.63e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.92e-01","0.5 to 1.7"
"FOXP3_cna",0.9,"4.61e-01","0.6 to 1.3"
"age.cat>=65",1.3,"1.97e-01","0.9 to 2.1"
"gendermale",1,"8.43e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.23e-01","0.6 to 2.9"
"tnm_stageIII",2.4,"2.79e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"6.84e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.01e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"3.09e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.63e-01","0.5 to 1.7"
"SMC1A_cna",0.9,"7.87e-01","0.6 to 1.4"
"age.cat>=65",1.3,"1.89e-01","0.9 to 2.1"
"gendermale",1,"8.99e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.06e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.67e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"7.02e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.8,"2.90e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.51e-01","0.5 to 1.7"
"MORC4_cna",1.1,"5.77e-01","0.8 to 1.7"
"age.cat>=65",1.3,"1.90e-01","0.9 to 2.1"
"gendermale",1,"9.20e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.84e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.26e-02","1.1 to 5.5"
"tnm_stageIV",3.7,"6.81e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"9.82e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.07e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.06e-01","0.5 to 1.8"
"MORC4_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.65e-01","0.9 to 2.1"
"gendermale",1,"8.95e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.63e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.57e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"6.86e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.19e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"2.95e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.17e-01","0.5 to 1.8"
"CUL4B_cna",1.1,"4.89e-01","0.8 to 1.7"
"age.cat>=65",1.3,"2.14e-01","0.8 to 2.1"
"gendermale",1,"8.83e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.99e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.41e-02","1.1 to 5.3"
"tnm_stageIV",3.7,"7.58e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"9.21e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.21e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.43e-01","0.5 to 1.8"
"CUL4B_mut",1.4,"5.12e-01","0.5 to 4"
"age.cat>=65",1.3,"1.95e-01","0.9 to 2.1"
"gendermale",1,"1.00e+00","0.6 to 1.6"
"tnm_stageII",1.3,"5.02e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.87e-02","1.1 to 5.2"
"tnm_stageIV",3.7,"7.37e-03","1.4 to 9.5"
"TMB.cathigh",0.7,"9.88e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.37e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.32e-01","0.5 to 1.8"
"TMB",1,"9.47e-02","1 to 1"
"age.cat>=65",1.4,"1.59e-01","0.9 to 2.2"
"gendermale",1,"8.32e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.37e-01","0.6 to 3.1"
"tnm_stageIII",2.3,"3.17e-02","1.1 to 5.1"
"tnm_stageIV",3.8,"6.01e-03","1.5 to 10"
"TMB.cathigh",0.9,"7.87e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.69e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.56e-01","0.5 to 1.9"
"PDL1",1,"2.99e-01","1 to 1"
"age.cat>=65",1.4,"1.80e-01","0.9 to 2.1"
"gendermale",1,"9.51e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.85e-01","0.6 to 2.8"
"tnm_stageIII",2.3,"4.19e-02","1 to 5"
"tnm_stageIV",3.4,"1.20e-02","1.3 to 8.9"
"TMB.cathigh",0.7,"1.06e-01","0.4 to 1.1"
"PDL1.catmed",1.1,"8.16e-01","0.5 to 2.8"
"PDL1.cathigh",2.1,"3.69e-01","0.4 to 10.7"
"silent.catmed",1.4,"2.70e-01","0.8 to 2.5"
"silent.cathigh",0.8,"6.24e-01","0.3 to 2"
"age.cat>=65",1.3,"2.26e-01","0.8 to 2.1"
"gendermale",0.9,"7.97e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.32e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.82e-02","1 to 5"
"tnm_stageIV",3.7,"8.28e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"3.38e-01","0.4 to 1.4"
"PDL1.catmed",0.8,"3.70e-01","0.5 to 1.3"
"PDL1.cathigh",1,"9.14e-01","0.6 to 1.9"
"missense.catmed",0.9,"8.41e-01","0.5 to 1.7"
"missense.cathigh",0.5,"1.15e-01","0.2 to 1.2"
"age.cat>=65",1.4,"1.53e-01","0.9 to 2.2"
"gendermale",1,"8.25e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.48e-01","0.6 to 2.9"
"tnm_stageIII",2.2,"4.59e-02","1 to 4.9"
"tnm_stageIV",3.4,"1.37e-02","1.3 to 8.8"
"TMB.cathigh",1,"9.31e-01","0.5 to 1.8"
"PDL1.catmed",0.8,"3.71e-01","0.5 to 1.3"
"PDL1.cathigh",1.1,"8.00e-01","0.6 to 2"
"nonsense.catmed",0.8,"3.86e-01","0.5 to 1.3"
"nonsense.cathigh",0.5,"1.07e-01","0.2 to 1.2"
"age.cat>=65",1.4,"1.50e-01","0.9 to 2.2"
"gendermale",1,"8.66e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.16e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.31e-02","1.1 to 5.1"
"tnm_stageIV",3.6,"7.98e-03","1.4 to 9.4"
"TMB.cathigh",1,"8.94e-01","0.5 to 1.7"
"PDL1.catmed",0.8,"3.39e-01","0.5 to 1.3"
"PDL1.cathigh",1,"9.02e-01","0.6 to 1.9"
"frameshift.catmed",0.7,"1.33e-01","0.4 to 1.1"
"frameshift.cathigh",0.4,"1.32e-02","0.2 to 0.8"
"age.cat>=65",1.5,"7.23e-02","1 to 2.4"
"gendermale",0.9,"8.22e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.86e-01","0.6 to 3"
"tnm_stageIII",2.3,"4.19e-02","1 to 5"
"tnm_stageIV",3.8,"6.51e-03","1.5 to 10"
"TMB.cathigh",1,"9.48e-01","0.6 to 1.7"
"PDL1.catmed",0.8,"2.99e-01","0.4 to 1.3"
"PDL1.cathigh",1.1,"7.79e-01","0.6 to 2"
"total.catmed",1,"8.76e-01","0.5 to 1.7"
"total.cathigh",0.5,"2.00e-01","0.2 to 1.4"
"age.cat>=65",1.4,"1.55e-01","0.9 to 2.2"
"gendermale",1,"8.45e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.53e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"4.19e-02","1 to 4.9"
"tnm_stageIV",3.4,"1.31e-02","1.3 to 9"
"TMB.cathigh",0.9,"7.86e-01","0.5 to 1.7"
"PDL1.catmed",0.8,"3.55e-01","0.5 to 1.3"
"PDL1.cathigh",1.1,"8.59e-01","0.6 to 2"
"GZMA.catmed",0.7,"2.21e-01","0.4 to 1.2"
"GZMA.cathigh",0.8,"4.12e-01","0.4 to 1.5"
"age.cat>=65",1.4,"1.56e-01","0.9 to 2.2"
"gendermale",0.9,"6.89e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.63e-01","0.6 to 3.1"
"tnm_stageIII",2.5,"2.28e-02","1.1 to 5.5"
"tnm_stageIV",3.9,"5.37e-03","1.5 to 10.2"
"TMB.cathigh",0.7,"1.07e-01","0.4 to 1.1"
"PDL1.catmed",0.9,"5.84e-01","0.5 to 1.5"
"PDL1.cathigh",1.1,"8.00e-01","0.6 to 2.1"
"PRF1.catmed",0.7,"1.78e-01","0.3 to 1.2"
"PRF1.cathigh",0.6,"1.28e-01","0.3 to 1.2"
"age.cat>=65",1.3,"2.57e-01","0.8 to 2"
"gendermale",1,"9.31e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.87e-01","0.6 to 3"
"tnm_stageIII",2.5,"2.12e-02","1.1 to 5.5"
"tnm_stageIV",3.7,"7.33e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.43e-01","0.5 to 1.1"
"PDL1.catmed",1,"9.77e-01","0.5 to 1.9"
"PDL1.cathigh",1.4,"4.09e-01","0.6 to 3"
"nmdptc_max.catmed",0.8,"3.76e-01","0.5 to 1.3"
"nmdptc_max.cathigh",0.8,"4.40e-01","0.4 to 1.5"
"age.cat>=65",1.4,"1.45e-01","0.9 to 2.2"
"gendermale",1,"9.59e-01","0.6 to 1.6"
"tnm_stageII",1.3,"5.30e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.32e-02","1.1 to 5.1"
"tnm_stageIV",3.7,"6.73e-03","1.4 to 9.7"
"TMB.cathigh",0.7,"1.64e-01","0.4 to 1.1"
"PDL1.catmed",0.7,"2.48e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"8.26e-01","0.5 to 1.7"
"nmdptc_n_decayed.catmed",1.1,"8.23e-01","0.6 to 1.7"
"nmdptc_n_decayed.cathigh",0.7,"2.40e-01","0.3 to 1.3"
"age.cat>=65",1.4,"1.62e-01","0.9 to 2.1"
"gendermale",1,"8.40e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.37e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"2.50e-02","1.1 to 5.3"
"tnm_stageIV",3.6,"8.95e-03","1.4 to 9.3"
"TMB.cathigh",0.8,"4.20e-01","0.5 to 1.3"
"PDL1.catmed",0.8,"3.04e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.82e-01","0.5 to 1.8"
"nmdptc_frac_decayed.catmed",0.8,"2.93e-01","0.4 to 1.3"
"nmdptc_frac_decayed.cathigh",1.1,"7.71e-01","0.6 to 2"
"age.cat>=65",1.4,"1.75e-01","0.9 to 2.1"
"gendermale",1,"9.02e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.43e-01","0.6 to 3.1"
"tnm_stageIII",2.4,"2.74e-02","1.1 to 5.2"
"tnm_stageIV",4.1,"3.91e-03","1.6 to 10.9"
"TMB.cathigh",0.7,"1.28e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.29e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.54e-01","0.5 to 1.9"
"nmdptc_med.catmed",0.8,"2.76e-01","0.5 to 1.3"
"nmdptc_med.cathigh",0.7,"2.28e-01","0.4 to 1.3"
"age.cat>=65",1.4,"1.42e-01","0.9 to 2.2"
"gendermale",1,"9.49e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.12e-01","0.6 to 3"
"tnm_stageIII",2.3,"3.76e-02","1 to 5"
"tnm_stageIV",3.8,"6.22e-03","1.5 to 9.7"
"TMB.cathigh",0.7,"1.53e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.29e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.91e-01","0.5 to 1.6"
"nmdptc_med.wt.catmed",0.7,"2.41e-01","0.4 to 1.2"
"nmdptc_med.wt.cathigh",1,"8.93e-01","0.5 to 1.7"
"age.cat>=65",1.3,"2.26e-01","0.8 to 2.1"
"gendermale",1,"8.38e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.26e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"3.64e-02","1.1 to 5"
"tnm_stageIV",3.7,"7.27e-03","1.4 to 9.6"
"TMB.cathigh",0.8,"2.83e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.71e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.86e-01","0.5 to 1.8"
"nmdptc_mean.catmed",0.8,"3.61e-01","0.5 to 1.3"
"nmdptc_mean.cathigh",0.8,"5.80e-01","0.5 to 1.5"
"age.cat>=65",1.4,"1.45e-01","0.9 to 2.2"
"gendermale",1,"9.10e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.98e-01","0.6 to 3"
"tnm_stageIII",2.4,"3.02e-02","1.1 to 5.2"
"tnm_stageIV",3.8,"6.41e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"1.45e-01","0.5 to 1.1"
"PDL1.catmed",0.7,"2.88e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.35e-01","0.5 to 1.7"
"nmdptc_mean.wt.catmed",0.8,"3.04e-01","0.4 to 1.3"
"nmdptc_mean.wt.cathigh",0.9,"6.15e-01","0.5 to 1.6"
"age.cat>=65",1.4,"1.69e-01","0.9 to 2.2"
"gendermale",1,"9.00e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.01e-01","0.6 to 3"
"tnm_stageIII",2.3,"3.86e-02","1 to 5"
"tnm_stageIV",3.7,"6.79e-03","1.4 to 9.6"
"TMB.cathigh",0.7,"1.92e-01","0.5 to 1.2"
"PDL1.catmed",0.7,"2.58e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.17e-01","0.5 to 1.8"
"nmdfs_max.catmed",1.1,"7.19e-01","0.6 to 1.9"
"nmdfs_max.cathigh",1.1,"7.52e-01","0.6 to 2.1"
"age.cat>=65",1.3,"2.06e-01","0.9 to 2.1"
"gendermale",1,"9.10e-01","0.6 to 1.5"
"tnm_stageII",1.3,"4.97e-01","0.6 to 3"
"tnm_stageIII",2.4,"2.56e-02","1.1 to 5.4"
"tnm_stageIV",3.8,"6.47e-03","1.5 to 9.9"
"TMB.cathigh",0.7,"9.98e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.30e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.31e-01","0.5 to 1.8"
"nmdfs_n_decayed.catmed",1.2,"5.49e-01","0.7 to 2"
"nmdfs_n_decayed.cathigh",0.9,"8.05e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.82e-01","0.9 to 2.1"
"gendermale",1,"8.74e-01","0.6 to 1.5"
"tnm_stageII",1.4,"4.45e-01","0.6 to 3.1"
"tnm_stageIII",2.6,"1.86e-02","1.2 to 5.7"
"tnm_stageIV",3.9,"6.49e-03","1.5 to 10.2"
"TMB.cathigh",0.7,"9.40e-02","0.4 to 1.1"
"PDL1.catmed",0.8,"3.17e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.39e-01","0.5 to 1.7"
"nmdfs_frac_decayed.catmed",0.7,"1.65e-01","0.4 to 1.2"
"nmdfs_frac_decayed.cathigh",1.3,"4.03e-01","0.7 to 2.2"
"age.cat>=65",1.4,"1.36e-01","0.9 to 2.2"
"gendermale",1,"8.39e-01","0.6 to 1.5"
"tnm_stageII",1.3,"5.60e-01","0.6 to 2.9"
"tnm_stageIII",2.3,"4.10e-02","1 to 4.9"
