"var","hr","pval","hr_ci95"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.48e-02","1 to 12.2"
"TMB.cathigh",0.6,"8.44e-03","0.5 to 0.9"
"PDL1.catmed",0.5,"2.60e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.24e-05","0.2 to 0.6"
"CD274_cna",1.2,"1.82e-01","0.9 to 1.5"
"age.cat>=65",1.8,"1.30e-03","1.3 to 2.6"
"gendermale",1.4,"7.19e-02","1 to 2"
"tnm_stageI",1.1,"8.00e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.19e-01","0.1 to 1.8"
"tnm_stageII",1.4,"5.31e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.62e-01","0.7 to 6"
"tnm_stageIV",3.2,"6.57e-02","0.9 to 11.1"
"TMB.cathigh",0.6,"1.16e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"4.28e-04","0.3 to 0.7"
"PDL1.cathigh",0.3,"2.00e-05","0.2 to 0.6"
"CD274_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.16e-03","1.3 to 2.6"
"gendermale",1.4,"5.20e-02","1 to 2"
"tnm_stageI",1.2,"6.89e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.34e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.65e-02","1 to 12"
"TMB.cathigh",0.6,"7.10e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.27e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.52e-05","0.2 to 0.6"
"COL5A1_cna",1.4,"6.97e-03","1.1 to 1.8"
"age.cat>=65",1.8,"7.96e-04","1.3 to 2.6"
"gendermale",1.4,"7.74e-02","1 to 1.9"
"tnm_stageI",1.4,"5.61e-01","0.5 to 4"
"tnm_stageI/II NOS",0.5,"3.32e-01","0.1 to 2.2"
"tnm_stageII",1.5,"4.32e-01","0.5 to 4.4"
"tnm_stageIII",2.5,"8.95e-02","0.9 to 7"
"tnm_stageIV",3.9,"3.04e-02","1.1 to 13.4"
"TMB.cathigh",0.6,"1.23e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"7.78e-04","0.3 to 0.8"
"PDL1.cathigh",0.4,"2.95e-05","0.2 to 0.6"
"COL5A1_mut",0.8,"5.71e-01","0.4 to 1.8"
"age.cat>=65",1.8,"9.46e-04","1.3 to 2.6"
"gendermale",1.4,"5.57e-02","1 to 2"
"tnm_stageI",1.2,"6.88e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.35e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.01e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.76e-02","1 to 11.9"
"TMB.cathigh",0.6,"7.57e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.58e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.90e-05","0.2 to 0.6"
"ARID5B_cna",1.3,"9.33e-02","1 to 1.7"
"age.cat>=65",1.8,"2.11e-03","1.2 to 2.5"
"gendermale",1.4,"8.80e-02","1 to 1.9"
"tnm_stageI",1.3,"6.40e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.72e-01","0.1 to 2"
"tnm_stageII",1.5,"4.79e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.17e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.11e-02","1.1 to 12.4"
"TMB.cathigh",0.6,"5.11e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"2.86e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.13e-05","0.2 to 0.6"
"ARID5B_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.9,"6.50e-04","1.3 to 2.7"
"gendermale",1.4,"6.85e-02","1 to 2"
"tnm_stageI",1.2,"6.92e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.84e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.89e-02","1 to 11.9"
"TMB.cathigh",0.6,"9.86e-03","0.5 to 0.9"
"PDL1.catmed",0.5,"6.64e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.98e-05","0.2 to 0.6"
"OVOL1_cna",1.1,"6.26e-01","0.8 to 1.3"
"age.cat>=65",1.8,"9.17e-04","1.3 to 2.6"
"gendermale",1.4,"6.89e-02","1 to 2"
"tnm_stageI",1.3,"6.51e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.49e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.76e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.21e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.22e-02","1 to 12.6"
"TMB.cathigh",0.6,"6.85e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.10e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.86e-05","0.2 to 0.6"
"OVOL1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.4,"5.50e-02","1 to 2"
"tnm_stageI",1.3,"6.61e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.66e-02","1 to 12"
"TMB.cathigh",0.6,"7.47e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.54e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.87e-05","0.2 to 0.6"
"LAG3_cna",1,"9.54e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.01e-03","1.3 to 2.6"
"gendermale",1.4,"5.77e-02","1 to 2"
"tnm_stageI",1.2,"6.86e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.99e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.31e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.67e-02","1 to 12"
"TMB.cathigh",0.6,"6.39e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.63e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"6.11e-05","0.2 to 0.6"
"ARID2_cna",1.1,"4.98e-01","0.8 to 1.4"
"age.cat>=65",1.8,"9.97e-04","1.3 to 2.6"
"gendermale",1.4,"7.18e-02","1 to 2"
"tnm_stageI",1.2,"7.08e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.43e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.42e-01","0.8 to 6.2"
"tnm_stageIV",3.5,"4.52e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.85e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.75e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.81e-05","0.2 to 0.6"
"ARID2_mut",1,"7.04e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.23e-03","1.3 to 2.6"
"gendermale",1.4,"5.83e-02","1 to 2"
"tnm_stageI",1.3,"6.81e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.28e-01","0.1 to 1.8"
"tnm_stageII",1.4,"4.99e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.56e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.95e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.19e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.12e-05","0.2 to 0.6"
"IFNG_cna",1,"7.96e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.12e-03","1.3 to 2.6"
"gendermale",1.4,"6.49e-02","1 to 2"
"tnm_stageI",1.2,"6.89e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.58e-02","1 to 12.1"
"TMB.cathigh",0.6,"6.43e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.79e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.95e-05","0.2 to 0.6"
"IFNG_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.4,"5.37e-02","1 to 2"
"tnm_stageI",1.3,"6.59e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.28e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.76e-02","1 to 11.9"
"TMB.cathigh",0.6,"6.03e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.26e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.15e-05","0.2 to 0.6"
"TCP11L2_cna",1.3,"7.07e-02","1 to 1.7"
"age.cat>=65",1.8,"9.93e-04","1.3 to 2.6"
"gendermale",1.4,"8.21e-02","1 to 1.9"
"tnm_stageI",1.2,"7.09e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.47e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.82e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.45e-02","1 to 12.2"
"TMB.cathigh",0.6,"6.72e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"6.31e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.30e-05","0.2 to 0.6"
"TCP11L2_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"8.22e-04","1.3 to 2.6"
"gendermale",1.4,"5.40e-02","1 to 2"
"tnm_stageI",1.2,"6.84e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.03e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.26e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.74e-02","1 to 12"
"TMB.cathigh",0.6,"7.19e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.81e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.97e-05","0.2 to 0.6"
"B2M_cna",0.9,"2.67e-01","0.7 to 1.1"
"age.cat>=65",1.8,"9.29e-04","1.3 to 2.6"
"gendermale",1.4,"4.92e-02","1 to 2"
"tnm_stageI",1.1,"7.99e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.3,"5.92e-01","0.5 to 3.9"
"tnm_stageIII",2.1,"1.81e-01","0.7 to 5.9"
"tnm_stageIV",3.3,"5.90e-02","1 to 11.3"
"TMB.cathigh",0.6,"7.85e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.12e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.73e-05","0.2 to 0.6"
"B2M_mut",0.7,"4.58e-01","0.3 to 1.9"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.4,"4.87e-02","1 to 2"
"tnm_stageI",1.3,"6.43e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.84e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.25e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.57e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.39e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.25e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.06e-05","0.2 to 0.6"
"TP53_cna",0.8,"1.80e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.31e-03","1.3 to 2.6"
"gendermale",1.4,"4.07e-02","1 to 2"
"tnm_stageI",1.3,"6.51e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.68e-01","0.1 to 2"
"tnm_stageII",1.6,"4.08e-01","0.5 to 4.5"
"tnm_stageIII",2.4,"9.97e-02","0.8 to 6.8"
"tnm_stageIV",3.7,"3.69e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"3.47e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"4.55e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.18e-05","0.2 to 0.6"
"TP53_mut",1,"9.99e-01","0.7 to 1.4"
"age.cat>=65",1.8,"1.04e-03","1.3 to 2.6"
"gendermale",1.4,"5.61e-02","1 to 2"
"tnm_stageI",1.3,"6.81e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.67e-02","1 to 12"
"TMB.cathigh",0.6,"7.92e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.54e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.20e-05","0.2 to 0.6"
"TMEM88_cna",0.8,"2.04e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.31e-03","1.3 to 2.6"
"gendermale",1.4,"4.27e-02","1 to 2"
"tnm_stageI",1.3,"6.50e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.67e-01","0.1 to 2"
"tnm_stageII",1.6,"4.13e-01","0.5 to 4.5"
"tnm_stageIII",2.4,"1.01e-01","0.8 to 6.8"
"tnm_stageIV",3.7,"3.74e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"3.70e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"4.58e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.13e-05","0.2 to 0.6"
"MYOCD_cna",0.8,"1.89e-01","0.6 to 1.1"
"age.cat>=65",1.8,"1.20e-03","1.3 to 2.6"
"gendermale",1.4,"4.13e-02","1 to 2"
"tnm_stageI",1.3,"6.34e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.69e-01","0.1 to 2"
"tnm_stageII",1.6,"4.10e-01","0.5 to 4.5"
"tnm_stageIII",2.4,"9.82e-02","0.8 to 6.9"
"tnm_stageIV",3.7,"3.70e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"3.49e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"4.75e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.68e-05","0.2 to 0.6"
"MYOCD_mut",1.2,"6.44e-01","0.6 to 2.1"
"age.cat>=65",1.8,"9.57e-04","1.3 to 2.6"
"gendermale",1.4,"6.07e-02","1 to 2"
"tnm_stageI",1.3,"6.78e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.40e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.96e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.30e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.59e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.86e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.23e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.90e-05","0.2 to 0.6"
"NCOR1_cna",0.8,"1.99e-01","0.7 to 1.1"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.4,"4.16e-02","1 to 2"
"tnm_stageI",1.3,"6.40e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.70e-01","0.1 to 2"
"tnm_stageII",1.6,"4.16e-01","0.5 to 4.5"
"tnm_stageIII",2.4,"9.96e-02","0.8 to 6.9"
"tnm_stageIV",3.7,"3.75e-02","1.1 to 12.8"
"TMB.cathigh",0.6,"3.34e-03","0.4 to 0.8"
"PDL1.catmed",0.5,"5.02e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"6.46e-05","0.2 to 0.6"
"NCOR1_mut",1.3,"5.28e-01","0.5 to 3.3"
"age.cat>=65",1.8,"1.15e-03","1.3 to 2.6"
"gendermale",1.4,"5.71e-02","1 to 2"
"tnm_stageI",1.2,"6.86e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.57e-02","1 to 12.1"
"TMB.cathigh",0.6,"5.78e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.04e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.22e-05","0.2 to 0.6"
"NF1_cna",1,"8.15e-01","0.7 to 1.3"
"age.cat>=65",1.8,"9.83e-04","1.3 to 2.6"
"gendermale",1.4,"5.58e-02","1 to 2"
"tnm_stageI",1.2,"6.87e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.09e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.35e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"5.01e-02","1 to 11.9"
"TMB.cathigh",0.6,"6.23e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.66e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"5.61e-05","0.2 to 0.6"
"NF1_mut",1,"7.24e-01","0.8 to 1.3"
"age.cat>=65",1.8,"1.45e-03","1.3 to 2.6"
"gendermale",1.4,"6.21e-02","1 to 2"
"tnm_stageI",1.3,"6.81e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.39e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.02e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.60e-02","1 to 12.1"
"TMB.cathigh",0.6,"6.23e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.34e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.27e-05","0.2 to 0.6"
"ALPK2_cna",1.1,"2.94e-01","0.9 to 1.4"
"age.cat>=65",1.8,"1.07e-03","1.3 to 2.6"
"gendermale",1.4,"5.11e-02","1 to 2"
"tnm_stageI",1.2,"7.65e-01","0.4 to 3.4"
"tnm_stageI/II NOS",0.3,"1.74e-01","0.1 to 1.6"
"tnm_stageII",1.4,"5.76e-01","0.5 to 3.9"
"tnm_stageIII",2.1,"1.62e-01","0.7 to 6"
"tnm_stageIV",3.2,"6.64e-02","0.9 to 11.1"
"TMB.cathigh",0.6,"5.07e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"7.17e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"7.97e-05","0.2 to 0.6"
"ALPK2_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"8.21e-04","1.3 to 2.6"
"gendermale",1.4,"7.21e-02","1 to 2"
"tnm_stageI",1.2,"6.88e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.39e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.83e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.31e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.75e-02","1 to 11.9"
"TMB.cathigh",0.6,"8.42e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"5.72e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.15e-05","0.2 to 0.6"
"LPAR2_cna",0.8,"1.34e-01","0.6 to 1.1"
"age.cat>=65",1.8,"8.72e-04","1.3 to 2.6"
"gendermale",1.5,"3.32e-02","1 to 2.1"
"tnm_stageI",1.3,"6.56e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.78e-01","0.1 to 2"
"tnm_stageII",1.4,"4.95e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.21e-01","0.8 to 6.5"
"tnm_stageIV",3.5,"4.65e-02","1 to 12.1"
"TMB.cathigh",0.6,"6.08e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"2.13e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"2.26e-05","0.2 to 0.6"
"TGFB1_cna",1,"7.48e-01","0.8 to 1.4"
"age.cat>=65",1.8,"9.91e-04","1.3 to 2.6"
"gendermale",1.4,"6.52e-02","1 to 2"
"tnm_stageI",1.3,"6.80e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.29e-01","0.1 to 1.8"
"tnm_stageII",1.4,"4.95e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.32e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.54e-02","1 to 12.1"
"TMB.cathigh",0.6,"7.79e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.63e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.02e-05","0.2 to 0.6"
"CIC_cna",1,"8.00e-01","0.7 to 1.3"
"age.cat>=65",1.8,"9.82e-04","1.3 to 2.6"
"gendermale",1.4,"5.44e-02","1 to 2"
"tnm_stageI",1.2,"6.83e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.47e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.00e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.27e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.79e-02","1 to 12"
"TMB.cathigh",0.6,"6.19e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.29e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.32e-05","0.2 to 0.6"
"CSNK2A1_cna",0.9,"5.47e-01","0.7 to 1.2"
"age.cat>=65",1.8,"8.59e-04","1.3 to 2.6"
"gendermale",1.4,"5.08e-02","1 to 2"
"tnm_stageI",1.3,"6.52e-01","0.4 to 3.7"
"tnm_stageI/II NOS",0.4,"2.51e-01","0.1 to 1.9"
"tnm_stageII",1.4,"5.28e-01","0.5 to 4"
"tnm_stageIII",2.2,"1.31e-01","0.8 to 6.3"
"tnm_stageIV",3.4,"5.17e-02","1 to 11.7"
"TMB.cathigh",0.6,"5.86e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"3.72e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.47e-05","0.2 to 0.6"
"CSNK2A1_mut",NA," NA","NA to NA"
"age.cat>=65",1.8,"9.93e-04","1.3 to 2.6"
"gendermale",1.4,"5.61e-02","1 to 2"
"tnm_stageI",1.3,"6.81e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.37e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.98e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.5,"4.66e-02","1 to 12"
"TMB.cathigh",0.6,"6.36e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.41e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.20e-05","0.2 to 0.6"
"ASXL1_cna",0.7,"2.38e-02","0.5 to 1"
"age.cat>=65",1.8,"9.39e-04","1.3 to 2.6"
"gendermale",1.4,"5.56e-02","1 to 2"
"tnm_stageI",1.4,"5.72e-01","0.5 to 4"
"tnm_stageI/II NOS",0.4,"3.06e-01","0.1 to 2.1"
"tnm_stageII",1.4,"5.30e-01","0.5 to 4"
"tnm_stageIII",2.3,"1.13e-01","0.8 to 6.6"
"tnm_stageIV",3.2,"6.30e-02","0.9 to 11"
"TMB.cathigh",0.6,"4.56e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"1.50e-04","0.3 to 0.7"
"PDL1.cathigh",0.3,"1.04e-05","0.2 to 0.5"
"IFNGR2_cna",0.9,"6.72e-01","0.7 to 1.2"
"age.cat>=65",1.8,"9.73e-04","1.3 to 2.6"
"gendermale",1.4,"5.70e-02","1 to 2"
"tnm_stageI",1.3,"6.41e-01","0.4 to 3.8"
"tnm_stageI/II NOS",0.4,"2.42e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.81e-01","0.5 to 4.2"
"tnm_stageIII",2.3,"1.24e-01","0.8 to 6.5"
"tnm_stageIV",3.6,"4.45e-02","1 to 12.3"
"TMB.cathigh",0.6,"6.38e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.20e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.03e-05","0.2 to 0.6"
"IFNGR2_mut",1.1,"8.70e-01","0.6 to 1.9"
"age.cat>=65",1.8,"1.25e-03","1.3 to 2.6"
"gendermale",1.4,"5.81e-02","1 to 2"
"tnm_stageI",1.3,"6.82e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.38e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.96e-01","0.5 to 4.1"
"tnm_stageIII",2.2,"1.30e-01","0.8 to 6.3"
"tnm_stageIV",3.5,"4.64e-02","1 to 12"
"TMB.cathigh",0.6,"6.39e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.40e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"4.18e-05","0.2 to 0.6"
"EP300_cna",0.8,"7.50e-02","0.6 to 1"
"age.cat>=65",1.8,"8.23e-04","1.3 to 2.6"
"gendermale",1.4,"7.02e-02","1 to 2"
"tnm_stageI",1.1,"8.26e-01","0.4 to 3.3"
"tnm_stageI/II NOS",0.3,"1.84e-01","0.1 to 1.7"
"tnm_stageII",1.4,"5.47e-01","0.5 to 4"
"tnm_stageIII",2.1,"1.64e-01","0.7 to 5.9"
"tnm_stageIV",3.1,"7.81e-02","0.9 to 10.6"
"TMB.cathigh",0.6,"5.70e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"2.20e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"2.16e-05","0.2 to 0.6"
"EP300_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"1.27e-03","1.3 to 2.6"
"gendermale",1.4,"8.34e-02","1 to 1.9"
"tnm_stageI",1.2,"6.86e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.36e-01","0.1 to 1.9"
"tnm_stageII",1.4,"4.94e-01","0.5 to 4.1"
"tnm_stageIII",2.3,"1.20e-01","0.8 to 6.5"
"tnm_stageIV",3.5,"4.49e-02","1 to 12.1"
"TMB.cathigh",0.6,"1.05e-02","0.5 to 0.9"
"PDL1.catmed",0.5,"5.88e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.55e-05","0.2 to 0.6"
"DDX3X_cna",1,"7.40e-01","0.8 to 1.4"
"age.cat>=65",1.8,"1.28e-03","1.3 to 2.6"
"gendermale",1.4,"6.33e-02","1 to 2"
"tnm_stageI",1.2,"6.82e-01","0.4 to 3.6"
"tnm_stageI/II NOS",0.4,"2.40e-01","0.1 to 1.9"
"tnm_stageII",1.5,"4.89e-01","0.5 to 4.2"
"tnm_stageIII",2.2,"1.29e-01","0.8 to 6.4"
"tnm_stageIV",3.6,"4.45e-02","1 to 12.3"
"TMB.cathigh",0.6,"6.12e-03","0.4 to 0.9"
"PDL1.catmed",0.5,"4.30e-04","0.3 to 0.7"
"PDL1.cathigh",0.4,"3.96e-05","0.2 to 0.6"
"DDX3X_mut",0.8,"3.84e-01","0.4 to 1.4"
"age.cat>=65",1.8,"8.45e-04","1.3 to 2.6"
