"var","hr","pval","hr_ci95"
"tnm_stageIV",1.8,"6.34e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.38e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.70e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.37e-01","0.6 to 2.6"
"SMC1A_mut",2.2,"1.75e-01","0.7 to 6.7"
"age.cat>=65",2.5,"4.17e-03","1.3 to 4.6"
"gendermale",1.6,"1.70e-01","0.8 to 3"
"tnm_stageIII",1.1,"7.80e-01","0.5 to 2.3"
"tnm_stageIV",1.9,"4.61e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.80e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"2.93e-01","0.7 to 2.9"
"PDL1.cathigh",1.3,"5.45e-01","0.6 to 2.8"
"MORC4_cna",1.1,"7.13e-01","0.7 to 1.7"
"age.cat>=65",2.4,"5.62e-03","1.3 to 4.3"
"gendermale",1.4,"2.49e-01","0.8 to 2.7"
"tnm_stageIII",1,"8.99e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"7.84e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.79e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.95e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.61e-01","0.5 to 2.6"
"CUL4B_cna",1,"9.02e-01","0.6 to 1.5"
"age.cat>=65",2.3,"6.29e-03","1.3 to 4.2"
"gendermale",1.5,"2.26e-01","0.8 to 2.7"
"tnm_stageIII",1,"8.96e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.32e-02","1 to 3.5"
"TMB.cathigh",0.5,"1.57e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.74e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.54e-01","0.5 to 2.6"
"CUL4B_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.3,"5.91e-03","1.3 to 4.2"
"gendermale",1.4,"2.47e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.60e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"6.36e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.39e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.15e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"7.03e-01","0.5 to 2.5"
"TMB",0.9,"1.83e-01","0.9 to 1"
"age.cat>=65",2.4,"4.58e-03","1.3 to 4.4"
"gendermale",1.5,"1.81e-01","0.8 to 2.9"
"tnm_stageIII",1.2,"6.67e-01","0.6 to 2.4"
"tnm_stageIV",1.8,"8.19e-02","0.9 to 3.3"
"TMB.cathigh",0.7,"2.90e-01","0.3 to 1.4"
"PDL1.catmed",1.4,"2.77e-01","0.7 to 2.8"
"PDL1.cathigh",1.2,"5.90e-01","0.6 to 2.7"
"PDL1",1,"1.63e-01","1 to 1"
"age.cat>=65",2.3,"6.83e-03","1.3 to 4.2"
"gendermale",1.4,"2.90e-01","0.8 to 2.6"
"tnm_stageIII",1,"9.33e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"6.31e-02","1 to 3.4"
"TMB.cathigh",0.5,"1.01e-02","0.3 to 0.8"
"PDL1.catmed",0.7,"5.44e-01","0.2 to 2.2"
"PDL1.cathigh",0.4,"2.87e-01","0.1 to 2.3"
"silent.catmed",0.7,"2.57e-01","0.3 to 1.3"
"silent.cathigh",0.6,"3.17e-01","0.2 to 1.7"
"age.cat>=65",2.3,"7.43e-03","1.3 to 4.3"
"gendermale",1.6,"1.71e-01","0.8 to 2.9"
"tnm_stageIII",1.1,"8.67e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"8.47e-02","0.9 to 3.3"
"TMB.cathigh",0.7,"3.22e-01","0.3 to 1.5"
"PDL1.catmed",1.4,"3.72e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.57e-01","0.5 to 2.7"
"missense.catmed",0.6,"1.32e-01","0.3 to 1.2"
"missense.cathigh",0.6,"2.82e-01","0.2 to 1.6"
"age.cat>=65",2.5,"3.42e-03","1.4 to 4.6"
"gendermale",1.5,"2.17e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.23e-01","0.5 to 2"
"tnm_stageIV",1.8,"7.35e-02","0.9 to 3.4"
"TMB.cathigh",0.7,"2.64e-01","0.3 to 1.4"
"PDL1.catmed",1.5,"2.39e-01","0.8 to 3"
"PDL1.cathigh",1.2,"6.93e-01","0.5 to 2.6"
"nonsense.catmed",1,"9.92e-01","0.5 to 2.1"
"nonsense.cathigh",0.9,"7.83e-01","0.3 to 2.5"
"age.cat>=65",2.3,"6.66e-03","1.3 to 4.2"
"gendermale",1.5,"2.26e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.67e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"8.25e-02","0.9 to 3.5"
"TMB.cathigh",0.5,"1.09e-01","0.3 to 1.1"
"PDL1.catmed",1.4,"3.59e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.05e-01","0.6 to 2.8"
"frameshift.catmed",0.8,"4.73e-01","0.4 to 1.5"
"frameshift.cathigh",0.7,"4.08e-01","0.4 to 1.5"
"age.cat>=65",2.3,"8.09e-03","1.2 to 4.1"
"gendermale",1.6,"1.63e-01","0.8 to 3.1"
"tnm_stageIII",1.1,"8.24e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"6.26e-02","1 to 3.6"
"TMB.cathigh",0.5,"2.28e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.58e-01","0.7 to 2.5"
"PDL1.cathigh",1.2,"7.08e-01","0.5 to 2.5"
"total.catmed",0.6,"1.04e-01","0.3 to 1.1"
"total.cathigh",0.6,"3.63e-01","0.2 to 1.7"
"age.cat>=65",2.4,"4.09e-03","1.3 to 4.5"
"gendermale",1.5,"2.10e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.44e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.51e-02","1 to 3.6"
"TMB.cathigh",0.6,"2.02e-01","0.3 to 1.3"
"PDL1.catmed",1.4,"2.85e-01","0.7 to 2.8"
"PDL1.cathigh",1.1,"7.53e-01","0.5 to 2.5"
"GZMA.catmed",1,"8.99e-01","0.5 to 1.8"
"GZMA.cathigh",0.6,"2.12e-01","0.3 to 1.3"
"age.cat>=65",2.2,"1.06e-02","1.2 to 4.1"
"gendermale",1.5,"2.22e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"7.50e-01","0.6 to 2.3"
"tnm_stageIV",1.6,"1.42e-01","0.8 to 3.2"
"TMB.cathigh",0.5,"1.39e-02","0.3 to 0.9"
"PDL1.catmed",1.6,"2.06e-01","0.8 to 3.1"
"PDL1.cathigh",1.5,"3.49e-01","0.6 to 3.4"
"PRF1.catmed",0.8,"5.73e-01","0.4 to 1.6"
"PRF1.cathigh",0.7,"4.37e-01","0.3 to 1.7"
"age.cat>=65",2.3,"5.78e-03","1.3 to 4.2"
"gendermale",1.5,"2.36e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.22e-01","0.5 to 2.2"
"tnm_stageIV",1.7,"1.04e-01","0.9 to 3.3"
"TMB.cathigh",0.5,"1.72e-02","0.3 to 0.9"
"PDL1.catmed",1.5,"2.75e-01","0.7 to 3"
"PDL1.cathigh",1.4,"4.70e-01","0.6 to 3.4"
"nmdptc_max.catmed",1.5,"2.02e-01","0.8 to 2.8"
"nmdptc_max.cathigh",1,"9.30e-01","0.4 to 2.5"
"age.cat>=65",2.3,"8.91e-03","1.2 to 4.2"
"gendermale",1.4,"2.51e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.23e-01","0.5 to 2.1"
"tnm_stageIV",1.7,"9.56e-02","0.9 to 3.3"
"TMB.cathigh",0.5,"1.65e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.82e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.47e-01","0.5 to 2.6"
"nmdptc_n_decayed.catmed",0.9,"6.90e-01","0.5 to 1.7"
"nmdptc_n_decayed.cathigh",1.3,"4.89e-01","0.6 to 2.8"
"age.cat>=65",2.3,"6.54e-03","1.3 to 4.3"
"gendermale",1.5,"2.07e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.50e-01","0.5 to 2.2"
"tnm_stageIV",2,"3.55e-02","1 to 4"
"TMB.cathigh",0.5,"1.49e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.15e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"7.01e-01","0.5 to 2.5"
"nmdptc_frac_decayed.catmed",1.5,"2.09e-01","0.8 to 2.8"
"nmdptc_frac_decayed.cathigh",0.8,"6.09e-01","0.4 to 1.8"
"age.cat>=65",2.5,"2.65e-03","1.4 to 4.7"
"gendermale",1.5,"2.18e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.13e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"7.20e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"2.32e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.24e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"7.09e-01","0.5 to 2.5"
"nmdptc_med.catmed",1.3,"4.77e-01","0.7 to 2.5"
"nmdptc_med.cathigh",1.1,"7.86e-01","0.5 to 2.5"
"age.cat>=65",2.3,"5.89e-03","1.3 to 4.3"
"gendermale",1.5,"1.83e-01","0.8 to 2.9"
"tnm_stageIII",1.1,"8.13e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"5.06e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.54e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.48e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"5.95e-01","0.6 to 2.7"
"nmdptc_med.wt.catmed",1.6,"1.65e-01","0.8 to 3.3"
"nmdptc_med.wt.cathigh",1,"9.58e-01","0.5 to 2.3"
"age.cat>=65",2.5,"3.45e-03","1.4 to 4.7"
"gendermale",1.7,"1.05e-01","0.9 to 3.3"
"tnm_stageIII",1,"9.90e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"4.84e-02","1 to 3.6"
"TMB.cathigh",0.4,"5.81e-03","0.2 to 0.8"
"PDL1.catmed",1.4,"3.35e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.24e-01","0.6 to 2.7"
"nmdptc_mean.catmed",1.9,"4.22e-02","1 to 3.7"
"nmdptc_mean.cathigh",0.9,"9.05e-01","0.4 to 2.2"
"age.cat>=65",2.3,"6.79e-03","1.3 to 4.2"
"gendermale",1.6,"1.66e-01","0.8 to 2.9"
"tnm_stageIII",1.1,"6.99e-01","0.6 to 2.3"
"tnm_stageIV",2.2,"1.72e-02","1.2 to 4.3"
"TMB.cathigh",0.5,"3.29e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"4.73e-01","0.7 to 2.5"
"PDL1.cathigh",1.2,"6.63e-01","0.5 to 2.6"
"nmdptc_mean.wt.catmed",1.4,"3.42e-01","0.7 to 2.8"
"nmdptc_mean.wt.cathigh",1.3,"5.23e-01","0.6 to 2.8"
"age.cat>=65",2.2,"1.13e-02","1.2 to 4.1"
"gendermale",1.4,"2.72e-01","0.8 to 2.7"
"tnm_stageIII",1.1,"8.30e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"6.93e-02","1 to 3.5"
"TMB.cathigh",0.5,"9.50e-03","0.3 to 0.8"
"PDL1.catmed",1.4,"3.34e-01","0.7 to 2.7"
"PDL1.cathigh",1.2,"6.29e-01","0.6 to 2.7"
"nmdfs_max.catmed",1.7,"1.61e-01","0.8 to 3.6"
"nmdfs_max.cathigh",1.1,"8.49e-01","0.5 to 2.6"
"age.cat>=65",2.4,"5.21e-03","1.3 to 4.3"
"gendermale",1.3,"4.33e-01","0.7 to 2.4"
"tnm_stageIII",1.1,"7.72e-01","0.5 to 2.3"
"tnm_stageIV",1.8,"8.48e-02","0.9 to 3.3"
"TMB.cathigh",0.5,"2.59e-02","0.3 to 0.9"
"PDL1.catmed",1.5,"2.69e-01","0.7 to 2.9"
"PDL1.cathigh",1.3,"5.18e-01","0.6 to 2.9"
"nmdfs_n_decayed.catmed",1.3,"4.73e-01","0.7 to 2.3"
"nmdfs_n_decayed.cathigh",0.9,"6.55e-01","0.4 to 1.7"
"age.cat>=65",2.4,"4.35e-03","1.3 to 4.4"
"gendermale",1.4,"2.93e-01","0.7 to 2.6"
"tnm_stageIII",1,"9.83e-01","0.5 to 2"
"tnm_stageIV",1.8,"7.39e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"2.78e-02","0.3 to 0.9"
"PDL1.catmed",1.4,"3.27e-01","0.7 to 2.7"
"PDL1.cathigh",1.3,"5.50e-01","0.6 to 2.8"
"nmdfs_frac_decayed.catmed",3.2,"3.25e-03","1.5 to 6.8"
"nmdfs_frac_decayed.cathigh",1.5,"3.09e-01","0.7 to 3.5"
"age.cat>=65",2.5,"3.26e-03","1.4 to 4.5"
"gendermale",1.2,"4.79e-01","0.7 to 2.3"
"tnm_stageIII",1.4,"3.32e-01","0.7 to 3"
"tnm_stageIV",2,"3.85e-02","1 to 3.7"
"TMB.cathigh",0.6,"3.62e-02","0.3 to 1"
"PDL1.catmed",1.4,"3.19e-01","0.7 to 2.7"
"PDL1.cathigh",1,"9.30e-01","0.5 to 2.3"
"nmdfs_med.catmed",2.2,"2.73e-02","1.1 to 4.4"
"nmdfs_med.cathigh",1.2,"6.37e-01","0.5 to 2.7"
"age.cat>=65",2.5,"3.35e-03","1.4 to 4.5"
"gendermale",1.5,"1.94e-01","0.8 to 2.8"
"tnm_stageIII",1.2,"5.52e-01","0.6 to 2.5"
"tnm_stageIV",2.2,"1.97e-02","1.1 to 4.3"
"TMB.cathigh",0.5,"1.77e-02","0.3 to 0.9"
"PDL1.catmed",1.5,"2.68e-01","0.7 to 2.9"
"PDL1.cathigh",1.3,"5.22e-01","0.6 to 2.8"
"nmdfs_med.wt.catmed",2.9,"8.13e-03","1.3 to 6.5"
"nmdfs_med.wt.cathigh",1.7,"2.30e-01","0.7 to 4.3"
"age.cat>=65",2.3,"7.14e-03","1.3 to 4.2"
"gendermale",1.3,"3.52e-01","0.7 to 2.5"
"tnm_stageIII",1.3,"4.45e-01","0.6 to 2.7"
"tnm_stageIV",2.2,"2.47e-02","1.1 to 4.4"
"TMB.cathigh",0.5,"5.29e-03","0.3 to 0.8"
"PDL1.catmed",1.4,"3.18e-01","0.7 to 2.7"
"PDL1.cathigh",1.3,"5.72e-01","0.6 to 2.7"
"nmdfs_mean.catmed",2.7,"1.09e-02","1.3 to 5.7"
"nmdfs_mean.cathigh",1.2,"6.77e-01","0.5 to 2.8"
"age.cat>=65",2.6,"2.32e-03","1.4 to 4.7"
"gendermale",1.5,"2.03e-01","0.8 to 2.7"
"tnm_stageIII",1.4,"3.92e-01","0.7 to 2.8"
"tnm_stageIV",2.1,"2.23e-02","1.1 to 4.1"
"TMB.cathigh",0.6,"5.50e-02","0.3 to 1"
"PDL1.catmed",1.3,"4.27e-01","0.7 to 2.6"
"PDL1.cathigh",1.1,"7.41e-01","0.5 to 2.5"
"nmdfs_mean.wt.catmed",2.2,"3.60e-02","1.1 to 4.5"
"nmdfs_mean.wt.cathigh",1.4,"4.50e-01","0.6 to 3.3"
"age.cat>=65",2.5,"3.56e-03","1.3 to 4.5"
"gendermale",1.4,"3.07e-01","0.7 to 2.6"
"tnm_stageIII",1.2,"6.61e-01","0.6 to 2.4"
"tnm_stageIV",2,"4.21e-02","1 to 4"
"TMB.cathigh",0.5,"6.60e-03","0.3 to 0.8"
"PDL1.catmed",1.3,"3.88e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"7.06e-01","0.5 to 2.5"
"nmdns_max.catmed",1.5,"2.01e-01","0.8 to 3"
"nmdns_max.cathigh",1.2,"7.30e-01","0.5 to 2.6"
"age.cat>=65",2.2,"9.32e-03","1.2 to 4.1"
"gendermale",1.6,"1.60e-01","0.8 to 2.9"
"tnm_stageIII",1,"9.98e-01","0.5 to 2"
"tnm_stageIV",1.7,"1.16e-01","0.9 to 3.3"
"TMB.cathigh",0.5,"8.16e-03","0.3 to 0.8"
"PDL1.catmed",1.3,"4.97e-01","0.6 to 2.5"
"PDL1.cathigh",1.2,"7.11e-01","0.5 to 2.5"
"nmdns_n_decayed.catmed",1.1,"6.91e-01","0.6 to 2.2"
"nmdns_n_decayed.cathigh",1.3,"5.52e-01","0.6 to 2.7"
"age.cat>=65",2.2,"1.23e-02","1.2 to 4.2"
"gendermale",1.5,"2.15e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.28e-01","0.5 to 2.1"
"tnm_stageIV",1.9,"5.67e-02","1 to 3.6"
"TMB.cathigh",0.5,"1.45e-02","0.3 to 0.9"
"PDL1.catmed",1.3,"3.85e-01","0.7 to 2.6"
"PDL1.cathigh",1.2,"6.97e-01","0.5 to 2.6"
"nmdns_frac_decayed.catmed",1.3,"4.41e-01","0.7 to 2.4"
"nmdns_frac_decayed.cathigh",0.5,"7.60e-02","0.2 to 1.1"
"age.cat>=65",2.4,"4.35e-03","1.3 to 4.5"
"gendermale",1.4,"2.68e-01","0.8 to 2.7"
"tnm_stageIII",0.9,"8.26e-01","0.5 to 1.9"
"tnm_stageIV",1.8,"8.17e-02","0.9 to 3.3"
"TMB.cathigh",0.5,"1.88e-02","0.3 to 0.9"
"PDL1.catmed",1.2,"5.41e-01","0.6 to 2.4"
"PDL1.cathigh",1.1,"7.88e-01","0.5 to 2.4"
"nmdns_med.catmed",0.7,"2.66e-01","0.4 to 1.3"
"nmdns_med.cathigh",0.9,"8.34e-01","0.4 to 2"
"age.cat>=65",2.4,"4.88e-03","1.3 to 4.5"
"gendermale",1.4,"2.83e-01","0.8 to 2.6"
"tnm_stageIII",1,"9.27e-01","0.5 to 2.1"
"tnm_stageIV",1.8,"7.05e-02","1 to 3.5"
"TMB.cathigh",0.5,"3.74e-02","0.3 to 1"
"PDL1.catmed",1.4,"2.80e-01","0.7 to 2.8"
"PDL1.cathigh",1.2,"6.51e-01","0.5 to 2.6"
"nmdns_med.wt.catmed",1.1,"7.09e-01","0.6 to 2.3"
"nmdns_med.wt.cathigh",0.8,"4.82e-01","0.4 to 1.6"
"age.cat>=65",2.5,"3.68e-03","1.3 to 4.6"
"gendermale",1.5,"2.01e-01","0.8 to 2.9"
"tnm_stageIII",1,"9.35e-01","0.5 to 2"
"tnm_stageIV",1.8,"8.25e-02","0.9 to 3.3"
"TMB.cathigh",0.5,"1.53e-02","0.2 to 0.9"
"PDL1.catmed",1.3,"3.81e-01","0.7 to 2.6"
"PDL1.cathigh",1.3,"5.70e-01","0.6 to 2.8"
"nmdns_mean.catmed",1.4,"2.62e-01","0.8 to 2.7"
"nmdns_mean.cathigh",0.9,"8.97e-01","0.4 to 2.2"
"age.cat>=65",2.3,"7.44e-03","1.3 to 4.3"
"gendermale",1.5,"2.21e-01","0.8 to 2.8"
"tnm_stageIII",1.1,"8.08e-01","0.5 to 2.2"
"tnm_stageIV",1.9,"4.89e-02","1 to 3.7"
"TMB.cathigh",0.5,"1.08e-02","0.3 to 0.8"
"PDL1.catmed",1.2,"6.26e-01","0.6 to 2.4"
"PDL1.cathigh",1.1,"8.29e-01","0.5 to 2.4"
"nmdns_mean.wt.catmed",1.2,"6.10e-01","0.6 to 2.4"
"nmdns_mean.wt.cathigh",0.9,"7.21e-01","0.4 to 1.8"
"age.cat>=65",2.4,"5.06e-03","1.3 to 4.5"
"gendermale",1.5,"1.96e-01","0.8 to 2.8"
"tnm_stageIII",1,"9.14e-01","0.5 to 2"
"tnm_stageIV",1.8,"7.94e-02","0.9 to 3.4"
"TMB.cathigh",0.5,"1.17e-02","0.3 to 0.8"
"PDL1.catmed",1.4,"3.58e-01","0.7 to 2.7"
"PDL1.cathigh",1.3,"5.42e-01","0.6 to 2.8"
