"var","hr","pval","hr_ci95"
"age.cat>=65",1.3,"3.10e-01","0.8 to 2.2"
"gendermale",1.7,"5.69e-02","1 to 2.9"
"tnm_stageII",1.2,"5.97e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.51e-01","0.9 to 2.8"
"tnm_stageIV",1.6,"5.49e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"6.46e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.75e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.05e-01","0.5 to 1.8"
"LPAR2_mut",2.1,"1.76e-01","0.7 to 5.8"
"age.cat>=65",1.3,"3.90e-01","0.8 to 2.1"
"gendermale",1.7,"5.30e-02","1 to 2.9"
"tnm_stageII",1.1,"6.44e-01","0.6 to 2.1"
"tnm_stageIII",1.4,"2.49e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.23e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"6.68e-01","0.6 to 1.4"
"PDL1.catmed",0.7,"2.98e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.12e-01","0.5 to 1.7"
"TGFB1_cna",1,"8.83e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.50e-01","0.8 to 2.1"
"gendermale",1.7,"5.18e-02","1 to 2.9"
"tnm_stageII",1.1,"6.42e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.82e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.35e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.34e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.30e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.56e-01","0.5 to 1.8"
"CIC_cna",1,"9.88e-01","0.8 to 1.3"
"age.cat>=65",1.3,"3.50e-01","0.8 to 2.1"
"gendermale",1.7,"5.05e-02","1 to 2.9"
"tnm_stageII",1.1,"6.40e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.81e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.49e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.37e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.35e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.42e-01","0.5 to 1.7"
"CSNK2A1_cna",0.9,"6.18e-01","0.7 to 1.2"
"age.cat>=65",1.3,"3.58e-01","0.8 to 2.1"
"gendermale",1.7,"4.80e-02","1 to 2.9"
"tnm_stageII",1.1,"6.46e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.71e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.12e-01","0.4 to 7.1"
"TMB.cathigh",0.9,"7.38e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.32e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.30e-01","0.5 to 1.7"
"ASXL1_cna",1.1,"7.49e-01","0.8 to 1.5"
"age.cat>=65",1.3,"3.74e-01","0.8 to 2.1"
"gendermale",1.7,"6.75e-02","1 to 2.9"
"tnm_stageII",1.1,"6.49e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.77e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.54e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.17e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.29e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.34e-01","0.5 to 1.7"
"ASXL1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.24e-01","0.8 to 2.2"
"gendermale",1.7,"4.57e-02","1 to 3"
"tnm_stageII",1.1,"6.87e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.98e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.71e-01","0.4 to 6.5"
"TMB.cathigh",0.9,"7.58e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.48e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.86e-01","0.5 to 1.8"
"IFNGR2_cna",1,"9.41e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.49e-01","0.8 to 2.1"
"gendermale",1.7,"4.96e-02","1 to 2.9"
"tnm_stageII",1.1,"6.39e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.41e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.33e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.35e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.43e-01","0.5 to 1.7"
"EP300_cna",0.8,"8.37e-02","0.6 to 1"
"age.cat>=65",1.2,"4.24e-01","0.7 to 2.1"
"gendermale",1.7,"4.39e-02","1 to 3"
"tnm_stageII",1.1,"8.29e-01","0.6 to 1.9"
"tnm_stageIII",1.4,"2.65e-01","0.8 to 2.5"
"tnm_stageIV",1.5,"6.02e-01","0.3 to 6.4"
"TMB.cathigh",0.8,"4.48e-01","0.5 to 1.3"
"PDL1.catmed",0.8,"3.27e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.43e-01","0.5 to 1.7"
"EP300_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"2.56e-01","0.8 to 2.3"
"gendermale",1.8,"3.75e-02","1 to 3"
"tnm_stageII",1.3,"3.94e-01","0.7 to 2.3"
"tnm_stageIII",1.5,"1.57e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.38e-01","0.4 to 6.8"
"TMB.cathigh",1,"9.32e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.92e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.67e-01","0.5 to 1.8"
"DDX3X_cna",0.8,"1.15e-01","0.5 to 1.1"
"age.cat>=65",1.3,"3.39e-01","0.8 to 2.1"
"gendermale",1.7,"5.13e-02","1 to 2.9"
"tnm_stageII",1.2,"6.13e-01","0.6 to 2.1"
"tnm_stageIII",1.6,"1.12e-01","0.9 to 2.9"
"tnm_stageIV",1.5,"5.71e-01","0.4 to 6.5"
"TMB.cathigh",0.9,"7.89e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.95e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.10e-01","0.5 to 1.7"
"SSX5_cna",0.7,"2.30e-02","0.5 to 1"
"age.cat>=65",1.2,"5.82e-01","0.7 to 1.9"
"gendermale",1.8,"3.21e-02","1.1 to 3.1"
"tnm_stageII",1.1,"6.77e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.28e-01","0.9 to 2.9"
"tnm_stageIV",1.5,"6.07e-01","0.3 to 6.3"
"TMB.cathigh",1,"9.77e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.01e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.76e-01","0.5 to 1.6"
"FOXP3_cna",0.7,"1.10e-02","0.5 to 0.9"
"age.cat>=65",1.2,"5.87e-01","0.7 to 1.9"
"gendermale",1.8,"3.42e-02","1 to 3.1"
"tnm_stageII",1.1,"7.00e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.09e-01","0.9 to 2.9"
"tnm_stageIV",2.1,"3.17e-01","0.5 to 9.3"
"TMB.cathigh",1,"9.36e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.06e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"6.82e-01","0.5 to 1.6"
"SMC1A_cna",0.7,"6.38e-02","0.5 to 1"
"age.cat>=65",1.2,"4.58e-01","0.7 to 2"
"gendermale",1.7,"4.59e-02","1 to 3"
"tnm_stageII",1.1,"6.52e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.48e-01","0.9 to 2.8"
"tnm_stageIV",1.5,"5.76e-01","0.4 to 6.5"
"TMB.cathigh",1,"8.59e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.14e-01","0.4 to 1.2"
"PDL1.cathigh",0.9,"7.45e-01","0.5 to 1.7"
"MORC4_cna",0.9,"4.87e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.10e-01","0.8 to 2.2"
"gendermale",1.7,"4.49e-02","1 to 3"
"tnm_stageII",1.2,"5.71e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.65e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.13e-01","0.4 to 7"
"TMB.cathigh",0.9,"7.56e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.66e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.29e-01","0.5 to 1.8"
"MORC4_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.30e-01","0.8 to 2.1"
"gendermale",1.7,"4.68e-02","1 to 3"
"tnm_stageII",1.1,"6.70e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.94e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.72e-01","0.4 to 6.5"
"TMB.cathigh",0.9,"7.91e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.54e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.36e-01","0.5 to 1.7"
"CUL4B_cna",0.9,"4.01e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.19e-01","0.8 to 2.2"
"gendermale",1.7,"4.59e-02","1 to 3"
"tnm_stageII",1.2,"5.82e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.57e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.95e-01","0.4 to 7.2"
"TMB.cathigh",0.9,"7.16e-01","0.6 to 1.4"
"PDL1.catmed",0.8,"3.73e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.33e-01","0.5 to 1.8"
"CUL4B_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.3,"3.40e-01","0.8 to 2.1"
"gendermale",1.7,"5.71e-02","1 to 2.9"
"tnm_stageII",1.1,"6.57e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.85e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.48e-01","0.4 to 6.7"
"TMB.cathigh",0.9,"7.66e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.39e-01","0.4 to 1.3"
"PDL1.cathigh",1,"8.78e-01","0.5 to 1.8"
"TMB",0.9,"1.43e-01","0.9 to 1"
"age.cat>=65",1.2,"4.03e-01","0.7 to 2.1"
"gendermale",1.8,"3.79e-02","1 to 3"
"tnm_stageII",1.1,"7.57e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.03e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.71e-01","0.3 to 5.9"
"TMB.cathigh",1.3,"3.84e-01","0.7 to 2.4"
"PDL1.catmed",0.8,"4.82e-01","0.5 to 1.4"
"PDL1.cathigh",0.9,"8.57e-01","0.5 to 1.7"
"PDL1",1,"2.32e-01","1 to 1"
"age.cat>=65",1.3,"2.76e-01","0.8 to 2.2"
"gendermale",1.8,"4.22e-02","1 to 3"
"tnm_stageII",1.2,"5.77e-01","0.7 to 2.1"
"tnm_stageIII",1.4,"2.24e-01","0.8 to 2.6"
"tnm_stageIV",1.8,"4.53e-01","0.4 to 7.6"
"TMB.cathigh",0.9,"8.18e-01","0.6 to 1.5"
"PDL1.catmed",0.4,"1.30e-01","0.2 to 1.3"
"PDL1.cathigh",0.4,"2.34e-01","0.1 to 1.9"
"silent.catmed",0.4,"1.50e-03","0.2 to 0.7"
"silent.cathigh",0.3,"1.51e-02","0.1 to 0.8"
"age.cat>=65",1.3,"3.52e-01","0.8 to 2.1"
"gendermale",1.8,"3.69e-02","1 to 3.1"
"tnm_stageII",1.2,"5.30e-01","0.7 to 2.2"
"tnm_stageIII",1.9,"4.92e-02","1 to 3.4"
"tnm_stageIV",1.8,"4.60e-01","0.4 to 7.8"
"TMB.cathigh",1.7,"1.45e-01","0.8 to 3.5"
"PDL1.catmed",0.8,"3.89e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.55e-01","0.5 to 1.8"
"missense.catmed",0.7,"2.75e-01","0.4 to 1.3"
"missense.cathigh",0.4,"8.28e-02","0.2 to 1.1"
"age.cat>=65",1.3,"3.37e-01","0.8 to 2.2"
"gendermale",1.7,"5.53e-02","1 to 2.9"
"tnm_stageII",1.2,"5.62e-01","0.7 to 2.1"
"tnm_stageIII",1.6,"1.18e-01","0.9 to 3"
"tnm_stageIV",1.5,"5.74e-01","0.3 to 6.7"
"TMB.cathigh",1.4,"2.90e-01","0.7 to 2.7"
"PDL1.catmed",0.8,"4.69e-01","0.4 to 1.4"
"PDL1.cathigh",1,"8.72e-01","0.5 to 1.8"
"nonstop.catmed",NA," NA","NA to NA"
"nonstop.cathigh",1,"8.94e-01","0.6 to 1.8"
"age.cat>=65",1.3,"3.47e-01","0.8 to 2.1"
"gendermale",1.7,"4.94e-02","1 to 3"
"tnm_stageII",1.1,"6.54e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.79e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.36e-01","0.4 to 6.9"
"TMB.cathigh",0.9,"7.19e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.29e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.36e-01","0.5 to 1.7"
"nonsense.catmed",0.6,"1.24e-01","0.4 to 1.1"
"nonsense.cathigh",0.7,"3.45e-01","0.3 to 1.5"
"age.cat>=65",1.2,"4.75e-01","0.7 to 2"
"gendermale",1.8,"3.57e-02","1 to 3.1"
"tnm_stageII",1.1,"6.59e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.03e-01","0.8 to 2.6"
"tnm_stageIV",1.7,"4.63e-01","0.4 to 7.5"
"TMB.cathigh",1.1,"7.65e-01","0.6 to 2.1"
"PDL1.catmed",0.7,"2.96e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.97e-01","0.5 to 1.7"
"frameshift.catmed",0.8,"3.57e-01","0.5 to 1.3"
"frameshift.cathigh",1.1,"8.04e-01","0.6 to 2.1"
"age.cat>=65",1.3,"3.41e-01","0.8 to 2.1"
"gendermale",1.7,"4.60e-02","1 to 3"
"tnm_stageII",1.2,"5.42e-01","0.7 to 2.2"
"tnm_stageIII",1.6,"1.36e-01","0.9 to 2.8"
"tnm_stageIV",1.5,"5.66e-01","0.4 to 6.6"
"TMB.cathigh",0.9,"6.97e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.97e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.67e-01","0.5 to 1.8"
"total.catmed",0.5,"3.60e-02","0.3 to 1"
"total.cathigh",0.4,"5.37e-02","0.2 to 1"
"age.cat>=65",1.2,"4.23e-01","0.7 to 2.1"
"gendermale",1.7,"5.72e-02","1 to 2.9"
"tnm_stageII",1.2,"4.82e-01","0.7 to 2.2"
"tnm_stageIII",1.8,"7.08e-02","1 to 3.2"
"tnm_stageIV",1.7,"4.62e-01","0.4 to 7.5"
"TMB.cathigh",1.5,"2.49e-01","0.8 to 3"
"PDL1.catmed",0.8,"4.33e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.07e-01","0.5 to 1.8"
"GZMA.catmed",1.2,"5.88e-01","0.7 to 2"
"GZMA.cathigh",0.6,"1.26e-01","0.3 to 1.2"
"age.cat>=65",1.3,"2.56e-01","0.8 to 2.3"
"gendermale",1.8,"4.11e-02","1 to 3"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.56e-01","0.9 to 2.7"
"tnm_stageIV",1.3,"7.08e-01","0.3 to 5.7"
"TMB.cathigh",1,"9.32e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.34e-01","0.4 to 1.3"
"PDL1.cathigh",1,"9.77e-01","0.5 to 1.9"
"PRF1.catmed",1.2,"5.94e-01","0.7 to 2"
"PRF1.cathigh",0.6,"1.70e-01","0.3 to 1.2"
"age.cat>=65",1.2,"4.36e-01","0.7 to 2.1"
"gendermale",1.9,"2.35e-02","1.1 to 3.3"
"tnm_stageII",1.1,"6.96e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.90e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.63e-01","0.3 to 6.1"
"TMB.cathigh",1,"8.53e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.93e-01","0.4 to 1.4"
"PDL1.cathigh",1,"9.30e-01","0.5 to 1.9"
"nmdptc_max.catmed",0.7,"1.41e-01","0.4 to 1.1"
"nmdptc_max.cathigh",0.7,"2.80e-01","0.4 to 1.3"
"age.cat>=65",1.3,"3.31e-01","0.8 to 2.1"
"gendermale",1.7,"4.67e-02","1 to 3"
"tnm_stageII",1.2,"5.27e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.68e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.82e-01","0.4 to 7.4"
"TMB.cathigh",1,"8.87e-01","0.6 to 1.7"
"PDL1.catmed",0.7,"2.73e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"6.69e-01","0.5 to 1.6"
"nmdptc_n_decayed.catmed",0.6,"8.19e-02","0.4 to 1.1"
"nmdptc_n_decayed.cathigh",0.8,"4.99e-01","0.4 to 1.5"
"age.cat>=65",1.3,"2.92e-01","0.8 to 2.2"
"gendermale",1.7,"5.18e-02","1 to 2.9"
"tnm_stageII",1.1,"7.55e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.87e-01","0.8 to 2.7"
"tnm_stageIV",1.8,"4.51e-01","0.4 to 7.6"
"TMB.cathigh",1,"9.90e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.97e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.65e-01","0.5 to 1.7"
"nmdptc_frac_decayed.catmed",0.7,"1.28e-01","0.4 to 1.1"
"nmdptc_frac_decayed.cathigh",0.7,"1.69e-01","0.4 to 1.2"
"age.cat>=65",1.3,"3.42e-01","0.8 to 2.1"
"gendermale",1.7,"5.07e-02","1 to 2.9"
"tnm_stageII",1.1,"7.24e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.72e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.62e-01","0.4 to 7.6"
"TMB.cathigh",1,"8.99e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.24e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.32e-01","0.5 to 1.7"
"nmdptc_med.catmed",0.8,"4.40e-01","0.5 to 1.4"
"nmdptc_med.cathigh",0.8,"6.06e-01","0.5 to 1.6"
"age.cat>=65",1.3,"3.28e-01","0.8 to 2.2"
"gendermale",1.7,"5.12e-02","1 to 2.9"
"tnm_stageII",1.2,"6.32e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.72e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.12e-01","0.4 to 7.2"
"TMB.cathigh",0.9,"7.81e-01","0.6 to 1.5"
"PDL1.catmed",0.8,"3.33e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.66e-01","0.5 to 1.8"
"nmdptc_med.wt.catmed",0.8,"3.79e-01","0.5 to 1.4"
"nmdptc_med.wt.cathigh",0.7,"3.38e-01","0.4 to 1.4"
"age.cat>=65",1.3,"3.32e-01","0.8 to 2.1"
"gendermale",1.7,"5.74e-02","1 to 2.9"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.94e-01","0.8 to 2.6"
"tnm_stageIV",1.7,"4.65e-01","0.4 to 7.6"
"TMB.cathigh",0.9,"7.93e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.19e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.66e-01","0.5 to 1.8"
"nmdptc_mean.catmed",0.8,"3.03e-01","0.5 to 1.3"
"nmdptc_mean.cathigh",0.6,"1.78e-01","0.3 to 1.2"
"age.cat>=65",1.2,"4.11e-01","0.7 to 2.1"
"gendermale",1.7,"6.27e-02","1 to 2.9"
"tnm_stageII",1.2,"5.75e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.93e-01","0.8 to 2.7"
"tnm_stageIV",1.9,"4.01e-01","0.4 to 8.4"
"TMB.cathigh",1,"8.34e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.00e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.66e-01","0.5 to 1.7"
"nmdptc_mean.wt.catmed",0.7,"2.56e-01","0.4 to 1.3"
"nmdptc_mean.wt.cathigh",0.7,"2.36e-01","0.4 to 1.3"
"age.cat>=65",1.3,"2.83e-01","0.8 to 2.2"
"gendermale",1.7,"5.60e-02","1 to 2.9"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.77e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.80e-01","0.4 to 7.5"
"TMB.cathigh",1,"8.73e-01","0.6 to 1.6"
"PDL1.catmed",0.8,"3.99e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.30e-01","0.5 to 1.7"
"nmdfs_max.catmed",1.1,"7.00e-01","0.6 to 2.2"
"nmdfs_max.cathigh",1.4,"2.21e-01","0.8 to 2.5"
"age.cat>=65",1.3,"3.23e-01","0.8 to 2.2"
"gendermale",1.8,"3.81e-02","1 to 3.1"
"tnm_stageII",1.2,"5.39e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.64e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.29e-01","0.4 to 6.9"
"TMB.cathigh",1,"8.71e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.86e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.31e-01","0.5 to 1.7"
"nmdfs_n_decayed.catmed",1.2,"6.23e-01","0.6 to 2.5"
"nmdfs_n_decayed.cathigh",1.3,"3.43e-01","0.8 to 2.1"
"age.cat>=65",1.3,"3.35e-01","0.8 to 2.2"
"gendermale",1.8,"3.88e-02","1 to 3.1"
"tnm_stageII",1.2,"5.02e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.54e-01","0.9 to 2.8"
"tnm_stageIV",1.6,"5.35e-01","0.4 to 6.8"
"TMB.cathigh",0.9,"7.66e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"2.93e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.55e-01","0.5 to 1.8"
"nmdfs_frac_decayed.catmed",0.6,"3.62e-01","0.2 to 1.7"
"nmdfs_frac_decayed.cathigh",1,"9.19e-01","0.6 to 1.7"
"age.cat>=65",1.3,"3.22e-01","0.8 to 2.2"
"gendermale",1.7,"4.37e-02","1 to 3"
"tnm_stageII",1.1,"7.38e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.47e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.22e-01","0.3 to 6.3"
"TMB.cathigh",1,"9.55e-01","0.6 to 1.6"
"PDL1.catmed",0.8,"3.64e-01","0.4 to 1.4"
"PDL1.cathigh",0.9,"8.32e-01","0.5 to 1.7"
"nmdfs_med.catmed",1,"9.34e-01","0.5 to 1.9"
"nmdfs_med.cathigh",1.3,"3.21e-01","0.8 to 2.2"
"age.cat>=65",1.3,"3.38e-01","0.8 to 2.1"
"gendermale",1.8,"4.11e-02","1 to 3"
"tnm_stageII",1.2,"5.71e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.65e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.32e-01","0.4 to 6.8"
"TMB.cathigh",1,"9.67e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.80e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.41e-01","0.5 to 1.7"
"nmdfs_med.wt.catmed",1.1,"8.61e-01","0.6 to 2"
"nmdfs_med.wt.cathigh",1.4,"2.63e-01","0.8 to 2.4"
"age.cat>=65",1.3,"3.28e-01","0.8 to 2.1"
"gendermale",1.8,"4.04e-02","1 to 3"
"tnm_stageII",1.2,"5.63e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.63e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.33e-01","0.4 to 6.8"
"TMB.cathigh",1,"9.38e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"2.88e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.50e-01","0.5 to 1.7"
"nmdfs_mean.catmed",0.9,"6.72e-01","0.5 to 1.7"
"nmdfs_mean.cathigh",1.2,"4.12e-01","0.7 to 2.1"
"age.cat>=65",1.3,"3.65e-01","0.8 to 2.1"
"gendermale",1.8,"4.02e-02","1 to 3"
"tnm_stageII",1.2,"5.80e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.59e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.29e-01","0.4 to 6.8"
"TMB.cathigh",1,"1.00e+00","0.6 to 1.6"
"PDL1.catmed",0.7,"2.78e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.41e-01","0.5 to 1.7"
"nmdfs_mean.wt.catmed",0.9,"7.24e-01","0.5 to 1.7"
"nmdfs_mean.wt.cathigh",1.3,"4.02e-01","0.7 to 2.1"
"age.cat>=65",1.3,"3.56e-01","0.8 to 2.1"
"gendermale",1.8,"3.99e-02","1 to 3"
"tnm_stageII",1.2,"5.82e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.60e-01","0.8 to 2.7"
"tnm_stageIV",1.6,"5.33e-01","0.4 to 6.8"
"TMB.cathigh",1,"1.00e+00","0.6 to 1.6"
"PDL1.catmed",0.7,"2.82e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.41e-01","0.5 to 1.7"
"nmdns_max.catmed",0.7,"1.68e-01","0.4 to 1.2"
"nmdns_max.cathigh",0.7,"2.92e-01","0.4 to 1.4"
"age.cat>=65",1.3,"3.71e-01","0.8 to 2.1"
"gendermale",1.7,"4.87e-02","1 to 2.9"
"tnm_stageII",1.2,"6.10e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.59e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.76e-01","0.4 to 7.5"
"TMB.cathigh",1,"8.79e-01","0.6 to 1.7"
"PDL1.catmed",0.7,"2.77e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.11e-01","0.5 to 1.6"
"nmdns_n_decayed.catmed",0.9,"5.69e-01","0.5 to 1.5"
"nmdns_n_decayed.cathigh",0.8,"5.82e-01","0.4 to 1.6"
"age.cat>=65",1.3,"3.50e-01","0.8 to 2.1"
"gendermale",1.7,"5.00e-02","1 to 2.9"
"tnm_stageII",1.1,"7.02e-01","0.6 to 2"
"tnm_stageIII",1.5,"2.08e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.07e-01","0.4 to 7.1"
"TMB.cathigh",1,"9.13e-01","0.6 to 1.6"
"PDL1.catmed",0.7,"3.08e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"8.04e-01","0.5 to 1.7"
"nmdns_frac_decayed.catmed",0.8,"3.48e-01","0.5 to 1.3"
"nmdns_frac_decayed.cathigh",0.8,"5.13e-01","0.5 to 1.5"
"age.cat>=65",1.3,"3.59e-01","0.8 to 2.1"
"gendermale",1.7,"4.77e-02","1 to 2.9"
"tnm_stageII",1.2,"6.07e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.56e-01","0.8 to 2.8"
"tnm_stageIV",1.6,"5.11e-01","0.4 to 7.2"
"TMB.cathigh",1,"8.50e-01","0.6 to 1.5"
"PDL1.catmed",0.7,"3.26e-01","0.4 to 1.3"
"PDL1.cathigh",0.9,"7.87e-01","0.5 to 1.7"
"nmdns_med.catmed",0.9,"8.22e-01","0.6 to 1.6"
"nmdns_med.cathigh",0.8,"4.79e-01","0.4 to 1.5"
"age.cat>=65",1.3,"3.74e-01","0.8 to 2.1"
"gendermale",1.7,"5.70e-02","1 to 2.9"
"tnm_stageII",1.1,"7.26e-01","0.6 to 2"
